GeoName,GMP,Yr,POP,Region
"Manhattan, KS (MSA)",2783,2009,0.103715574,Central
"Mankato-North Mankato, MN (MSA)",3629,2009,0.105897458,Central
"Mansfield, OH (MSA)",3314,2009,0.13579741,Central
"McAllen-Edinburg-Mission, TX (MSA)",14013,2009,0.84989083,Central
"Medford, OR (MSA)",6020,2009,0.224158475,Central
"Memphis, TN-MS-AR (MSA)",61964,2009,1.478184117,Central
"Merced, CA (MSA)",5875,2009,0.281531532,Central
"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",249824,2009,6.10473328,Central
"Michigan City-La Porte, IN (MSA)",3273,2009,0.124410826,Central
"Midland, MI (MSA)",3290,2009,0.096353785,Central
"Midland, TX (MSA)",11096,2009,0.124370916,Central
"Milwaukee-Waukesha-West Allis, WI (MSA)",82779,2009,1.714951625,Central
"Minneapolis-St. Paul-Bloomington, MN-WI (MSA)",191629,2009,3.665085589,Central
"Missoula, MT (MSA)",4366,2009,0.121666434,Central
"Mobile, AL (MSA)",15877,2009,0.44902288,Central
"Modesto, CA (MSA)",14913,2009,0.575169701,Central
"Monroe, LA (MSA)",6200,2009,0.195460277,Central
"Monroe, MI (MSA)",3520,2009,0.172413793,Central
"Montgomery, AL (MSA)",14558,2009,0.417745129,Central
"Morgantown, WV (MSA)",5789,2009,0.146579227,Central
"Morristown, TN (MSA)",3001,2009,0.128067256,Central
"Mount Vernon-Anacortes, WA (MSA)",4712,2009,0.127807313,Central
"Muncie, IN (MSA)",3238,2009,0.130422524,Central
"Muskegon, MI (MSA)",4288,2009,0.189357474,Central
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",13005,2009,0.415389038,Central
"Napa, CA (MSA)",7156,2009,0.154620687,Central
"Naples-Immokalee-Marco Island, FL (MSA)",12269,2009,0.355705671,Central
"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",80503,2009,1.823893244,Central
"New Bern, NC (MSA)",4649,2009,0.141410147,Central
"New Haven-Milford, CT (MSA)",38128,2009,0.962342251,Central
"New Orleans-Metairie, LA (MSA)",67346,2009,1.236046618,Central
"New York-Newark-Jersey City, NY-NJ-PA (MSA)",1222447,2009,21.54737102,Central
"Niles-Benton Harbor, MI (MSA)",5309,2009,0.179960001,Central
"North Port-Sarasota-Bradenton, FL (MSA)",23464,2009,0.779250108,Central
"Norwich-New London, CT (MSA)",13735,2009,0.313634599,Central
"Ocala, FL (MSA)",6986,2009,0.368110444,Central
"Ocean City, NJ (MSA)",4041,2009,0.1089512,Central
"Odessa, TX (MSA)",5360,2009,0.149008924,Central
"Ogden-Clearfield, UT (MSA)",18829,2009,0.644144915,Central
"Oklahoma City, OK (MSA)",55354,2009,1.316166155,Central
"Olympia-Tumwater, WA (MSA)",8870,2009,0.283504331,Central
"Omaha-Council Bluffs, NE-IA (MSA)",46467,2009,0.95776651,Central
"Orlando-Kissimmee-Sanford, FL (MSA)",97840,2009,2.343978343,Central
"Oshkosh-Neenah, WI (MSA)",7209,2009,0.18662145,Central
"Owensboro, KY (MSA)",4283,2009,0.130091425,Central
"Oxnard-Thousand Oaks-Ventura, CA (MSA)",34359,2009,0.887760639,Central
"Palm Bay-Melbourne-Titusville, FL (MSA)",18120,2009,0.576610979,Central
"Panama City, FL (MSA)",6819,2009,0.205193789,Central
"Parkersburg-Vienna, WV (MSA)",3232,2009,0.104887389,Central
"Pensacola-Ferry Pass-Brent, FL (MSA)",13576,2009,0.504890476,Central
"Peoria, IL (MSA)",17168,2009,0.42859996,Central
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",332795,2009,6.584784329,Central
"Phoenix-Mesa-Scottsdale, AZ (MSA)",183523,2009,4.565589472,Central
"Pine Bluff, AR (MSA)",3069,2009,0.115697806,Central
"Pittsburgh, PA (MSA)",106560,2009,2.624113475,Central
"Pittsfield, MA (MSA)",5151,2009,0.149010646,Central
"Pocatello, ID (MSA)",2356,2009,0.089944262,Central
"Portland-South Portland, ME (MSA)",24892,2009,0.573125806,Central
"Portland-Vancouver-Hillsboro, OR-WA (MSA)",123395,2009,2.263214849,Central
"Port St. Lucie, FL (MSA)",11040,2009,0.475985169,Central
"Prescott, AZ (MSA)",4482,2009,0.241956381,Central
"Providence-Warwick, RI-MA (MSA)",64364,2009,1.780371764,Central
"Provo-Orem, UT (MSA)",14686,2009,0.567180319,Central
"Pueblo, CO (MSA)",4059,2009,0.177310851,Central
"Punta Gorda, FL (MSA)",3156,2009,0.179501763,Central
"Racine, WI (MSA)",6324,2009,0.223985266,Central
"Raleigh, NC (MSA)",54133,2009,1.230379344,Central
"Rapid City, SD (MSA)",5060,2009,0.147405832,Central
"Reading, PA (MSA)",14155,2009,0.45992137,Central
"Redding, CA (MSA)",4881,2009,0.199265156,Central
"Reno, NV (MSA)",19429,2009,0.470789212,Central
"Richmond, VA (MSA)",60576,2009,1.341304637,Central
"Riverside-San Bernardino-Ontario, CA (MSA)",105574,2009,4.681981463,Central
"Roanoke, VA (MSA)",12906,2009,0.344242618,Central
"Rochester, MN (MSA)",9059,2009,0.222870077,Central
"Rochester, NY (MSA)",44519,2009,1.213613936,Central
"Rockford, IL (MSA)",11733,2009,0.393843778,Central
"Rocky Mount, NC (MSA)",5998,2009,0.171631327,Central
"Rome, GA (MSA)",3142,2009,0.109047999,Central
"Sacramento--Roseville--Arden-Arcade, CA (MSA)",90662,2009,2.366350847,Central
"Saginaw, MI (MSA)",6133,2009,0.219153118,Central
"St. Cloud, MN (MSA)",7279,2009,0.211114011,Central
"St. George, UT (MSA)",3547,2009,0.153337368,Central
"St. Joseph, MO-KS (MSA)",4385,2009,0.145487724,Central
"St. Louis, MO-IL (MSA)",125721,2009,3.108059333,Central
"Salem, OR (MSA)",12504,2009,0.43173814,Central
"Salinas, CA (MSA)",17013,2009,0.44998413,Central
"Salisbury, MD-DE (MSA)",13061,2009,0.417444388,Central
"Salt Lake City, UT (MSA)",62265,2009,1.17408029,Central
"San Angelo, TX (MSA)",3666,2009,0.123119291,Central
"San Antonio-New Braunfels, TX (MSA)",76864,2009,2.32533656,Central
"San Diego-Carlsbad, CA (MSA)",163644,2009,3.380515617,Central
"San Francisco-Oakland-Hayward, CA (MSA)",313731,2009,4.664035322,Central
"San Jose-Sunnyvale-Santa Clara, CA (MSA)",143917,2009,1.842349839,Central
"San Luis Obispo-Paso Robles-Arroyo Grande, CA (MSA)",10324,2009,0.304974595,Central
"Santa Cruz-Watsonville, CA (MSA)",9160,2009,0.287030364,Central
"Santa Fe, NM (MSA)",6375,2009,0.157664342,Central
"Santa Maria-Santa Barbara, CA (MSA)",19003,2009,0.460087645,Central
"Santa Rosa, CA (MSA)",19060,2009,0.533460214,Central
"Savannah, GA (MSA)",12882,2009,0.389537345,Central
"Scranton--Wilkes-Barre--Hazleton, PA (MSA)",18717,2009,0.634281067,Central
"Seattle-Tacoma-Bellevue, WA (MSA)",225276,2009,3.760742546,Central
"Sebastian-Vero Beach, FL (MSA)",4092,2009,0.153264167,Central
"Sebring, FL (MSA)",1791,2009,0.110610178,Central
"Sheboygan, WI (MSA)",5138,2009,0.13348575,Central
"Sherman-Denison, TX (MSA)",3275,2009,0.126433232,Central
"Shreveport-Bossier City, LA (MSA)",19234,2009,0.443752307,Central
"Sierra Vista-Douglas, AZ (MSA)",3878,2009,0.147150338,Central
"Sioux City, IA-NE-SD (MSA)",7470,2009,0.187778085,Central
"Sioux Falls, SD (MSA)",15411,2009,0.242677627,Central
"South Bend-Mishawaka, IN-MI (MSA)",11730,2009,0.357654664,Central
"Spartanburg, SC (MSA)",10261,2009,0.353060593,Central
"Spokane-Spokane Valley, WA (MSA)",18680,2009,0.585984064,Central
"Springfield, IL (MSA)",9364,2009,0.232923735,Central
"Springfield, MA (MSA)",20482,2009,0.701270243,Central
"Springfield, MO (MSA)",14378,2009,0.486861709,Central
"Springfield, OH (MSA)",3386,2009,0.154344061,Central
"State College, PA (MSA)",5774,2009,0.171666419,Central
"Staunton-Waynesboro, VA (MSA)",4232,2009,0.134225634,Central
"Stockton-Lodi, CA (MSA)",19370,2009,0.761938478,Central
"Sumter, SC (MSA)",2999,2009,0.121343314,Central
"Syracuse, NY (MSA)",26269,2009,0.743300982,Central
"Tallahassee, FL (MSA)",13117,2009,0.40990625,Central
"Tampa-St. Petersburg-Clearwater, FL (MSA)",110346,2009,3.055152556,Central
"Terre Haute, IN (MSA)",5483,2009,0.194494697,Central
"Texarkana, TX-AR (MSA)",4857,2009,0.168231097,Central
"The Villages, FL (MSA)",1590,2009,0.104964352,Central
"Toledo, OH (MSA)",23571,2009,0.674690863,Central
"Topeka, KS (MSA)",9191,2009,0.263314711,Central
"Trenton, NJ (MSA)",24791,2009,0.40925449,Central
"Tucson, AZ (MSA)",31599,2009,1.096007769,Central
"Tulsa, OK (MSA)",43503,2009,0.986395483,Central
"Tuscaloosa, AL (MSA)",8286,2009,0.251647584,Central
"Tyler, TX (MSA)",8127,2009,0.216321968,Central
"Urban Honolulu, HI (MSA)",49445,2009,1.055930466,Central
"Utica-Rome, NY (MSA)",8761,2009,0.334070543,Central
"Valdosta, GA (MSA)",4367,2009,0.15504509,Central
"Vallejo-Fairfield, CA (MSA)",14087,2009,0.459908586,Central
"Victoria, TX (MSA)",3628,2009,0.1067844,Central
"Vineland-Bridgeton, NJ (MSA)",5006,2009,0.177561806,Central
"Virginia Beach-Norfolk-Newport News, VA-NC (MSA)",78464,2009,1.866945846,Central
"Visalia-Porterville, CA (MSA)",10697,2009,0.486492632,Central
"Waco, TX (MSA)",8368,2009,0.276637244,Central
"Walla Walla, WA (MSA)",2252,2009,0.06984895,Central
"Warner Robins, GA (MSA)",6062,2009,0.200675318,Central
"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSA)",405000,2009,6.141574669,Central
"Waterloo-Cedar Falls, IA (MSA)",7530,2009,0.188811715,Central
"Watertown-Fort Drum, NY (MSA)",5122,2009,0.131684492,Central
"Wausau, WI (MSA)",5469,2009,0.149149122,Central
"Weirton-Steubenville, WV-OH (MSA)",3374,2009,0.141818335,Central
"Wenatchee, WA (MSA)",3629,2009,0.120620887,Central
"Wheeling, WV-OH (MSA)",5189,2009,0.172552541,Central
"Wichita, KS (MSA)",26175,2009,0.690414644,Central
"Wichita Falls, TX (MSA)",5305,2009,0.155887279,Central
"Williamsport, PA (MSA)",3471,2009,0.130151112,Central
"Wilmington, NC (MSA)",10677,2009,0.282355741,Central
"Winchester, VA-WV (MSA)",4784,2009,0.144096386,Central
"Winston-Salem, NC (MSA)",25998,2009,0.713583839,Central
"Worcester, MA-CT (MSA)",30783,2009,1.015471399,Central
"Yakima, WA (MSA)",7484,2009,0.263243053,Central
"York-Hanover, PA (MSA)",14774,2009,0.492335377,Central
"Youngstown-Warren-Boardman, OH-PA (MSA)",15379,2009,0.631166379,Central
"Yuba City, CA (MSA)",4595,2009,0.181613375,Central
"Yuma, AZ (MSA)",5148,2009,0.216093691,Central
United States Metropolitan Portion,13045186,2010,293.0251353,Central
"Abilene, TX (MSA)",5408,2010,0.186637217,Central
"Akron, OH (MSA)",27278,2010,0.793495651,Central
"Albany, GA (MSA)",4826,2010,0.180027605,Central
"Albany, OR (MSA)",3018,2010,0.129678168,Central
"Albany-Schenectady-Troy, NY (MSA)",40040,2010,0.992095939,Central
"Albuquerque, NM (MSA)",37401,2010,0.957036847,Central
"Alexandria, LA (MSA)",5425,2010,0.176474415,Central
"Allentown-Bethlehem-Easton, PA-NJ (MSA)",29701,2010,0.931679162,Central
"Altoona, PA (MSA)",4169,2010,0.144993566,Central
"Amarillo, TX (MSA)",10077,2010,0.285467422,Central
"Ames, IA (MSA)",4035,2010,0.102478793,Central
"Anchorage, AK (MSA)",26626,2010,0.417924973,Central
"Ann Arbor, MI (MSA)",18265,2010,0.38435639,Central
"Anniston-Oxford-Jacksonville, AL (MSA)",3734,2010,0.133979189,Central
"Appleton, WI (MSA)",9749,2010,0.25654588,Central
"Asheville, NC (MSA)",14195,2010,0.480307234,Central
"Athens-Clarke County, GA (MSA)",6538,2010,0.221192232,Central
"Atlanta-Sandy Springs-Roswell, GA (MSA)",271390,2010,5.908131055,Central
"Atlantic City-Hammonton, NJ (MSA)",12848,2010,0.305497432,Central
"Auburn-Opelika, AL (MSA)",3871,2010,0.159084371,Central
"Augusta-Richmond County, GA-SC (MSA)",19440,2010,0.651627392,Central
"Austin-Round Rock, TX (MSA)",87182,2010,1.830285726,Central
"Bakersfield, CA (MSA)",30914,2010,0.935908692,Central
"Baltimore-Columbia-Towson, MD (MSA)",145309,2010,3.051684308,Central
"Bangor, ME (MSA)",5378,2010,0.174559382,Central
"Barnstable Town, MA (MSA)",8186,2010,0.242634418,Central
"Baton Rouge, LA (MSA)",43055,2010,0.944934597,Central
"Battle Creek, MI (MSA)",4837,2010,0.1514402,Central
"Bay City, MI (MSA)",2847,2010,0.119677162,Central
"Beaumont-Port Arthur, TX (MSA)",19128,2010,0.468616787,Central
"Beckley, WV (MSA)",3945,2010,0.149188821,Central
"Bellingham, WA (MSA)",9129,2010,0.232503056,Central
"Bend-Redmond, OR (MSA)",5862,2010,0.174334572,Central
"Billings, MT (MSA)",7222,2010,0.182318489,Central
"Binghamton, NY (MSA)",8156,2010,0.267418604,Central
"Birmingham-Hoover, AL (MSA)",53399,2010,1.27993768,Central
"Bismarck, ND (MSA)",5179,2010,0.132394294,Central
"Blacksburg-Christiansburg-Radford, VA (MSA)",5153,2010,0.200139822,Central
"Bloomington, IL (MSA)",9896,2010,0.209235453,Central
"Bloomington, IN (MSA)",5893,2010,0.181972579,Central
"Bloomsburg-Berwick, PA (MSA)",3281,2010,0.097634281,Central
"Boise City, ID (MSA)",26086,2010,0.655196664,Central
"Boston-Cambridge-Newton, MA-NH (MSA)",312944,2010,5.038625642,Central
"Boulder, CO (MSA)",18466,2010,0.318401269,Central
"Bowling Green, KY (MSA)",5048,2010,0.178664968,Central
"Bremerton-Silverdale, WA (MSA)",8892,2010,0.28776699,Central
"Bridgeport-Stamford-Norwalk, CT (MSA)",83073,2010,1.025478651,Central
"Brownsville-Harlingen, TX (MSA)",7986,2010,0.462795549,Central
"Brunswick, GA (MSA)",3188,2010,0.128217503,Central
"Buffalo-Cheektowaga-Niagara Falls, NY (MSA)",44607,2010,1.28372856,Central
"Burlington, NC (MSA)",4503,2010,0.170078562,Central
"Burlington-South Burlington, VT (MSA)",11007,2010,0.228332573,Central
"California-Lexington Park, MD (MSA)",4884,2010,0.120437956,Central
"Canton-Massillon, OH (MSA)",12437,2010,0.458236616,Central
"Cape Coral-Fort Myers, FL (MSA)",19726,2010,0.696662546,Central
"Cape Girardeau, MO-IL (MSA)",3408,2010,0.108424536,Central
"Carbondale-Marion, IL (MSA)",4200,2010,0.145626019,Central
"Carson City, NV (MSA)",2715,2010,0.062807967,Central
"Casper, WY (MSA)",6157,2010,0.079351987,Central
"Cedar Rapids, IA (MSA)",13985,2010,0.277007487,Central
"Chambersburg-Waynesboro, PA (MSA)",4031,2010,0.168993418,Central
"Champaign-Urbana, IL (MSA)",9222,2010,0.260862186,Central
"Charleston, WV (MSA)",12508,2010,0.268400498,Central
"Charleston-North Charleston, SC (MSA)",28050,2010,0.754986138,Central
"Charlotte-Concord-Gastonia, NC-SC (MSA)",124946,2010,2.494529628,Central
"Charlottesville, VA (MSA)",9988,2010,0.247087054,Central
"Chattanooga, TN-GA (MSA)",20713,2010,0.590181217,Central
"Cheyenne, WY (MSA)",4928,2010,0.106227501,Central
"Chicago-Naperville-Elgin, IL-IN-WI (MSA)",526534,2010,10.64629881,Central
"Chico, CA (MSA)",6092,2010,0.24834896,Central
"Cincinnati, OH-KY-IN (MSA)",99531,2010,2.392112094,Central
"Clarksville, TN-KY (MSA)",10252,2010,0.298796304,Central
"Cleveland, TN (MSA)",3337,2010,0.132278908,Central
"Cleveland-Elyria, OH (MSA)",102845,2010,2.340418269,Central
"Coeur d'Alene, ID (MSA)",4235,2010,0.15562415,Central
"College Station-Bryan, TX (MSA)",6889,2010,0.257407615,Central
"Colorado Springs, CO (MSA)",26011,2010,0.719131877,Central
"Columbia, MO (MSA)",6497,2010,0.185586152,Central
"Columbia, SC (MSA)",31644,2010,0.874167795,Central
"Columbus, GA-AL (MSA)",11822,2010,0.336387435,Central
"Columbus, IN (MSA)",4114,2010,0.085546152,Central
"Columbus, OH (MSA)",91925,2010,2.131544776,Central
"Corpus Christi, TX (MSA)",18121,2010,0.481314245,Central
"Corvallis, OR (MSA)",4959,2010,0.077172069,Central
"Crestview-Fort Walton Beach-Destin, FL (MSA)",11025,2010,0.265196161,Central
"Cumberland, MD-WV (MSA)",2708,2010,0.118196499,Central
"Dallas-Fort Worth-Arlington, TX (MSA)",376983,2010,7.026579188,Central
"Dalton, GA (MSA)",5107,2010,0.157196503,Central
"Danville, IL (MSA)",2399,2010,0.092671998,Central
"Daphne-Fairhope-Foley, AL (MSA)",5581,2010,0.205206457,Central
"Davenport-Moline-Rock Island, IA-IL (MSA)",17234,2010,0.4296577,Central
"Dayton, OH (MSA)",32140,2010,0.891910642,Central
"Decatur, AL (MSA)",4826,2010,0.177009977,Central
"Decatur, IL (MSA)",5364,2010,0.124229932,Central
"Deltona-Daytona Beach-Ormond Beach, FL (MSA)",12934,2010,0.665158138,Central
"Denver-Aurora-Lakewood, CO (MSA)",155630,2010,2.801267167,Central
"Des Moines-West Des Moines, IA (MSA)",38180,2010,0.635835262,Central
"Detroit-Warren-Dearborn, MI (MSA)",188415,2010,4.755552751,Central
"Dothan, AL (MSA)",4598,2010,0.16446686,Central
"Dover, DE (MSA)",6050,2010,0.186285679,Central
"Dubuque, IA (MSA)",4326,2010,0.104608986,Central
"Duluth, MN-WI (MSA)",9637,2010,0.322146081,Central
"Durham-Chapel Hill, NC (MSA)",38816,2010,0.536073362,Central
"East Stroudsburg, PA (MSA)",4896,2010,0.194610064,Central
"Eau Claire, WI (MSA)",6279,2010,0.176000673,Central
"El Centro, CA (MSA)",4580,2010,0.197720601,Central
"Elizabethtown-Fort Knox, KY (MSA)",5560,2010,0.168878899,Central
"Elkhart-Goshen, IN (MSA)",9216,2010,0.209525975,Central
"Elmira, NY (MSA)",2867,2010,0.099572813,Central
"El Paso, TX (MSA)",27084,2010,0.910600814,Central
"Erie, PA (MSA)",9018,2010,0.317345251,Central
"Eugene, OR (MSA)",11404,2010,0.382197198,Central
"Evansville, IN-KY (MSA)",14682,2010,0.362151896,Central
"Fairbanks, AK (MSA)",4981,2010,0.117351867,Central
"Fargo, ND-MN (MSA)",11665,2010,0.232704277,Central
"Farmington, NM (MSA)",5293,2010,0.144392613,Central
"Fayetteville, NC (MSA)",17607,2010,0.425043453,Central
"Fayetteville-Springdale-Rogers, AR-MO (MSA)",19667,2010,0.525462221,Central
"Flagstaff, AZ (MSA)",4744,2010,0.152579442,Central
"Flint, MI (MSA)",10943,2010,0.463450788,Central
"Florence, SC (MSA)",7014,2010,0.236113916,Central
"Florence-Muscle Shoals, AL (MSA)",4051,2010,0.167168737,Central
"Fond du Lac, WI (MSA)",3583,2010,0.11488393,Central
"Fort Collins, CO (MSA)",11534,2010,0.328669535,Central
"Fort Smith, AR-OK (MSA)",9289,2010,0.314902705,Central
"Fort Wayne, IN (MSA)",17605,2010,0.453783895,Central
"Fresno, CA (MSA)",30469,2010,1.053925977,Central
"Gadsden, AL (MSA)",2607,2010,0.117787918,Central
"Gainesville, FL (MSA)",10157,2010,0.301403602,Central
"Gainesville, GA (MSA)",6376,2010,0.20223935,Central
"Gettysburg, PA (MSA)",2493,2010,0.115123528,Central
"Glens Falls, NY (MSA)",3932,2010,0.146612476,Central
"Goldsboro, NC (MSA)",4008,2010,0.139602926,Central
"Grand Forks, ND-MN (MSA)",3998,2010,0.112645103,Central
"Grand Island, NE (MSA)",3421,2010,0.092220185,Central
"Grand Junction, CO (MSA)",4912,2010,0.163706049,Central
"Grand Rapids-Wyoming, MI (MSA)",38967,2010,1.100110104,Central
"Grants Pass, OR (MSA)",1744,2010,0.08998968,Central
"Great Falls, MT (MSA)",3049,2010,0.093261554,Central
"Greeley, CO (MSA)",7116,2010,0.284799488,Central
"Green Bay, WI (MSA)",14884,2010,0.350220005,Central
"Greensboro-High Point, NC (MSA)",34153,2010,0.814621348,Central
"Greenville, NC (MSA)",6149,2010,0.194471678,Central
"Greenville-Anderson-Mauldin, SC (MSA)",30552,2010,0.929790925,Central
"Gulfport-Biloxi-Pascagoula, MS (MSA)",15978,2010,0.420042588,Central
"Hagerstown-Martinsburg, MD-WV (MSA)",7540,2010,0.284313725,Central
"Hammond, LA (MSA)",3614,2010,0.138600192,Central
"Hanford-Corcoran, CA (MSA)",4049,2010,0.176503923,Central
"Harrisburg-Carlisle, PA (MSA)",27804,2010,0.619449705,Central
"Harrisonburg, VA (MSA)",6326,2010,0.140107639,Central
"Hartford-West Hartford-East Hartford, CT (MSA)",77764,2010,1.357303685,Central
"Hattiesburg, MS (MSA)",4985,2010,0.162685203,Central
"Hickory-Lenoir-Morganton, NC (MSA)",11508,2010,0.412843049,Central
"Hilton Head Island-Bluffton-Beaufort, SC (MSA)",7353,2010,0.211597122,Central
"Hinesville, GA (MSA)",3556,2010,0.091312945,Central
"Homosassa Springs, FL (MSA)",3263,2010,0.164856262,Central
"Hot Springs, AR (MSA)",2710,2010,0.10849982,Central
"Houma-Thibodaux, LA (MSA)",10999,2010,0.225615885,Central
"Houston-The Woodlands-Sugar Land, TX (MSA)",386128,2010,6.533910925,Central
"Huntington-Ashland, WV-KY-OH (MSA)",12243,2010,0.417992489,Central
"Huntsville, AL (MSA)",20988,2010,0.455607172,Central
"Idaho Falls, ID (MSA)",5073,2010,0.150013307,Central
"Indianapolis-Carmel-Anderson, IN (MSA)",105904,2010,2.139474747,Central
"Iowa City, IA (MSA)",7503,2010,0.172705092,Central
"Ithaca, NY (MSA)",3992,2010,0.119789947,Central
"Jackson, MI (MSA)",4868,2010,0.183186573,Central
"Jackson, MS (MSA)",25040,2010,0.633362843,Central
"Jackson, TN (MSA)",5023,2010,0.147315013,Central
"Jacksonville, FL (MSA)",58608,2010,1.519719953,Central
"Jacksonville, NC (MSA)",8682,2010,0.209684821,Central
"Janesville-Beloit, WI (MSA)",4756,2010,0.178167378,Central
"Jefferson City, MO (MSA)",5908,2010,0.171201715,Central
"Johnson City, TN (MSA)",5752,2010,0.219240738,Central
"Johnstown, PA (MSA)",3949,2010,0.163107678,Central
"Jonesboro, AR (MSA)",4225,2010,0.135751695,Central
"Joplin, MO (MSA)",5750,2010,0.197655632,Central
"Kahului-Wailuku-Lahaina, HI (MSA)",6631,2010,0.172641829,Central
"Kalamazoo-Portage, MI (MSA)",12016,2010,0.369973521,Central
"Kankakee, IL (MSA)",3129,2010,0.128882115,Central
"Kansas City, MO-KS (MSA)",105438,2010,2.2359877,Central
"Kennewick-Richland, WA (MSA)",10884,2010,0.290139418,Central
"Killeen-Temple, TX (MSA)",15579,2010,0.47290775,Central
"Kingsport-Bristol-Bristol, TN-VA (MSA)",9610,2010,0.354900657,Central
"Kingston, NY (MSA)",4745,2010,0.206304348,Central
"Knoxville, TN (MSA)",33157,2010,0.924700895,West
"Kokomo, IN (MSA)",3232,2010,0.084594043,West
"La Crosse-Onalaska, WI-MN (MSA)",5665,2010,0.151393677,West
"Lafayette, LA (MSA)",25771,2010,0.509016572,West
"Lafayette-West Lafayette, IN (MSA)",7918,2010,0.225288795,West
"Lake Charles, LA (MSA)",13026,2010,0.240128304,West
"Lake Havasu City-Kingman, AZ (MSA)",3536,2010,0.227556471,West
"Lakeland-Winter Haven, FL (MSA)",16421,2010,0.688424936,West
"Lancaster, PA (MSA)",19992,2010,0.585040384,West
"Lansing-East Lansing, MI (MSA)",18772,2010,0.519065395,West
"Laredo, TX (MSA)",6083,2010,0.281424936,West
"Las Cruces, NM (MSA)",5748,2010,0.23530375,West
"Las Vegas-Henderson-Paradise, NV (MSA)",90441,2010,2.200725131,West
"Lawrence, KS (MSA)",3592,2010,0.126114739,West
"Lawton, OK (MSA)",4964,2010,0.152729063,West
"Lebanon, PA (MSA)",3800,2010,0.151267864,West
"Lewiston, ID-WA (MSA)",1976,2010,0.069751844,West
"Lewiston-Auburn, ME (MSA)",3818,2010,0.121592357,West
"Lexington-Fayette, KY (MSA)",22841,2010,0.520806257,West
"Lima, OH (MSA)",4412,2010,0.121754008,West
"Lincoln, NE (MSA)",14579,2010,0.341484553,West
"Little Rock-North Little Rock-Conway, AR (MSA)",32212,2010,0.782718569,West
"Logan, UT-ID (MSA)",3636,2010,0.140375261,West
"Longview, TX (MSA)",9774,2010,0.235893228,West
"Longview, WA (MSA)",3050,2010,0.118020354,West
"Los Angeles-Long Beach-Anaheim, CA (MSA)",711234,2010,14.19798778,West
"Louisville/Jefferson County, KY-IN (MSA)",57084,2010,1.383418559,West
"Lubbock, TX (MSA)",10533,2010,0.326776906,West
"Lynchburg, VA (MSA)",8441,2010,0.284947507,West
"Macon, GA (MSA)",7662,2010,0.26366139,West
"Madera, CA (MSA)",3688,2010,0.172288144,West
"Madison, WI (MSA)",36475,2010,0.674027534,West
"Manchester-Nashua, NH (MSA)",20940,2010,0.43121911,West
"Manhattan, KS (MSA)",2857,2010,0.10662437,West
"Mankato-North Mankato, MN (MSA)",3830,2010,0.108130999,West
"Mansfield, OH (MSA)",3449,2010,0.135058934,West
"McAllen-Edinburg-Mission, TX (MSA)",14945,2010,0.884214886,West
"Medford, OR (MSA)",6017,2010,0.226629002,West
"Memphis, TN-MS-AR (MSA)",63088,2010,1.494870033,West
"Merced, CA (MSA)",5957,2010,0.291780956,West
"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",253533,2010,6.235746962,West
"Michigan City-La Porte, IN (MSA)",3476,2010,0.125737023,West
"Midland, MI (MSA)",3385,2010,0.098284022,West
"Midland, TX (MSA)",12853,2010,0.145834752,West
"Milwaukee-Waukesha-West Allis, WI (MSA)",84674,2010,1.731503824,West
"Minneapolis-St. Paul-Bloomington, MN-WI (MSA)",199045,2010,3.743417588,West
"Missoula, MT (MSA)",4391,2010,0.123373887,West
"Mobile, AL (MSA)",16159,2010,0.459414892,West
"Modesto, CA (MSA)",15226,2010,0.582078141,West
"Monroe, LA (MSA)",6458,2010,0.199026134,West
"Monroe, MI (MSA)",3740,2010,0.171732942,West
"Montgomery, AL (MSA)",14868,2010,0.424618021,West
"Morgantown, WV (MSA)",6231,2010,0.151289273,West
"Morristown, TN (MSA)",3177,2010,0.127273456,West
"Mount Vernon-Anacortes, WA (MSA)",5309,2010,0.136896934,West
"Muncie, IN (MSA)",3358,2010,0.132027994,West
"Muskegon, MI (MSA)",4512,2010,0.191698177,West
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",13267,2010,0.422515924,West
"Napa, CA (MSA)",6823,2010,0.155071706,West
"Naples-Immokalee-Marco Island, FL (MSA)",12966,2010,0.362360964,West
"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",84297,2010,1.85627147,West
"New Bern, NC (MSA)",4698,2010,0.146059381,West
"New Haven-Milford, CT (MSA)",38850,2010,0.972003303,West
"New Orleans-Metairie, LA (MSA)",76589,2010,1.350776014,West
"New York-Newark-Jersey City, NY-NJ-PA (MSA)",1280307,2010,21.92644414,West
"Niles-Benton Harbor, MI (MSA)",5546,2010,0.179348705,West
"North Port-Sarasota-Bradenton, FL (MSA)",23268,2010,0.7886121,West
"Norwich-New London, CT (MSA)",13481,2010,0.315877033,West
"Ocala, FL (MSA)",6920,2010,0.369717369,West
"Ocean City, NJ (MSA)",4141,2010,0.10910576,West
"Odessa, TX (MSA)",5847,2010,0.151261156,West
"Ogden-Clearfield, UT (MSA)",20202,2010,0.674434132,West
